DateTime;Power_kW
6175;383,4
6176;428
6177;1205,5
6178;1284,5
6179;1917,7
6180;1965,2
6181;1290,6
6182;1319,6
6183;1978
6184;1975,2
6185;1283,8
6186;1271,6
6187;1306,9
6188;1332
6189;1292,2
6190;1311,5
6191;1271,7
6192;1286,1
6193;475
6194;497,8
6195;464,7
6196;493
6197;463
6198;490,3
6199;408,1
6200;445,2
6201;1228,9
6202;1306,9
6203;1942,6
6204;2017,7
6205;1337,2
6206;1361
6207;1988,7
6208;2010,9
6209;1288,6
6210;1280,4
6211;1311,7
6212;1325,1
6213;1290,2
6214;1309,5
6215;1279,5
6216;1303,7
6217;483,1
6218;506,9
6219;476,9
6220;496,7
6221;464,9
6222;492,3
6223;403,8
6224;451,2
6225;1246,4
6226;1323,5
6227;1980
6228;2034,2
6229;1337,2
6230;1375,3
6231;1988,7
6232;1980
6233;1283,7
6234;1275,5
6235;1304,9
6236;1324,1
6237;1294,1
6238;1307,6
6239;1272,7
6240;1296,9
6241;471,9
6242;494,7
6243;465,7
6244;493
6245;465,7
6246;495,7
6247;406,9
6248;450,2
6249;1229,9
6250;1298,1
6251;1942,6
6252;1979
6253;1292,5
6254;1321,5
6255;1943,5
6256;1967,1
6257;1271,1
6258;1263,8
6259;1300,9
6260;1320,2
6261;1286,3
6262;1311,4
6263;1275,6
6264;1300,7
6265;478,8
6266;508,8
6267;472,6
6268;506,7
6269;473,6
6270;499,5
6271;398,6
6272;435,7
6273;408,8
6274;457,1
6275;453,4
6276;490,2
6277;451,8
6278;481,8
6279;462,1
6280;488,7
6281;441,4
6282;465,2
6283;507,1
6284;537,1
6285;504,1
6286;532,1
6287;502,1
6288;529
6289;499
6290;526
6291;496
6292;526
6293;495
6294;513,1
6295;407,1
6296;436,1
6297;405,2
6298;439,2
6299;433,1
6300;470,9
6301;432,8
6302;465,9
6303;452,5
6304;469,5
6305;418,7
6306;435,4
6307;470,2
6308;497,1
6309;464
6310;490,9
6311;456,5
6312;482,1
6313;453,8
6314;481,1
6315;451,1
6316;475
6317;445
6318;473,3
6319;371
6320;407,1
6321;1161,7
6322;1225
6323;1859
6324;1889
6325;1215,5
6326;1250,4
6327;1872,6
6328;1896,2
6329;1218,5
6330;1221
6331;1262,1
6332;1293
6333;1259,1
6334;1283,2
6335;1247,4
6336;1271,6
6337;460,9
6338;489,2
6339;454,8
6340;482,9
6341;451,1
6342;483
6343;380,7
6344;415,1
6345;1163,6
6346;1232,8
6347;1866,4
6348;1890,9
6349;1219,4
6350;1249,4
6351;1873,8
6352;1903,8
6353;1224,2
6354;1220,9
6355;1262,9
6356;1289
6357;1257,1
6358;1275,4
6359;1237,4
6360;1265,2
6361;460,3
6362;485,9
6363;453,2
6364;481,5
6365;448,8
6366;477,9
6367;373,8
6368;412,7
6369;1163,6
6370;1244,6
6371;1875,5
6372;1929,4
6373;1246,7
6374;1285,5
6375;1913,9
6376;1950,3
6377;1248,6
6378;1226,7
6379;1262
6380;1288
6381;1246,4
6382;1268,4
6383;1241,5
6384;1266,2
6385;458,6
6386;487,7
6387;446
6388;471,5
6389;441,5
6390;474,2
6391;381,7
6392;421,9
6393;1196,7
6394;1274,7
6395;1913,2
6396;1948,7
6397;1269,1
6398;1299,1
6399;1924,2
6400;1960,6
6401;1247,6
6402;1233,5
6403;1274,6
6404;1304,6
6405;1273,7
6406;1304,6
6407;1268,8
6408;1292,9
6409;476,9
6410;502,8
6411;471,9
6412;500
6413;462,3
6414;489,6
6415;386,3
6416;422,8
6417;1186
6418;1249,4
6419;1884,8
6420;1920,3
6421;1250,6
6422;1269,8
6423;1884,8
6424;1909,3
6425;1230,1
6426;1222,8
6427;1262
6428;1291
6429;1256,1
6430;1286,1
6431;1251,2
6432;1280,3
6433;467,8
6434;493,8
6435;463,8
6436;485,9
6437;454,2
6438;484,2
6439;381,9
6440;419,7
6441;392,8
6442;429
6443;413,3
6444;443,3
6445;412,3
6446;437,3
6447;418,2
6448;447,7
6449;399
6450;425,9
6451;466,9
6452;492,8
6453;461,1
6454;488,4
6455;457,5
6456;486,7
6457;454
6458;482,3
6459;452,3
6460;481,3
6461;452,3
6462;470,8
6463;367,5
6464;404,6
6465;379
6466;413,4
6467;397,8
6468;433,1
6469;400
6470;433,1
6471;418,6
6472;441,8
6473;404
6474;431,9
6475;480
6476;513,1
6477;476,9
6478;507,8
6479;477,8
6480;504,8
6481;474,8
6482;500,7
6483;470,7
6484;500,7
6485;471,7
6486;502,6
6487;400,7
6488;427,6
6489;1190,8
6490;1263,9
6491;1901,5
6492;1930,6
6493;1261,2
6494;1287,3
6495;1919,9
6496;1949,9
6497;1257,3
6498;1249,1
6499;1289,2
6500;1314,3
6501;1284,3
6502;1314,3
6503;1284,3
6504;1314,3
6505;496
6506;526,9
6507;497,9
6508;527,9
6509;493,8
6510;523,8
6511;422,9
6512;459,1
6513;1241,5
6514;1304,8
6515;1933,8
6516;1970,2
6517;1279,7
6518;1304,8
6519;1922,8
6520;1935,4
6521;1248,5
6522;1251
6523;1296
6524;1321,1
6525;1302,8
6526;1332,8
6527;1291,1
6528;1321,1
6529;509,1
6530;540
6531;501,9
6532;536
6533;510
6534;540
6535;457,1
6536;471,2
6537;1238,5
6538;1296
6539;1929,3
6540;1963,8
6541;1269
6542;1264,9
6543;1882,2
6544;1912,2
6545;1221,3
6546;1223,8
6547;1258
6548;1281,2
6549;1239,6
6550;1266,4
6551;1231,2
6552;1255,9
6553;445,2
6554;472,5
6555;442,5
6556;469,8
6557;438,9
6558;468,9
6559;363,9
6560;396,5
6561;1141,6
6562;1201,2
6563;1818,4
6564;1852,4
6565;1182,7
6566;1215,8
6567;1833,9
6568;1856,5
6569;1179,4
6570;1248,5
6571;1216,3
6572;1246,3
6573;1216,3
6574;1243,2
6575;1213,2
6576;1240,1
6577;438,1
6578;468,1
6579;437,1
6580;465,4
6581;417
6582;447
6583;342
6584;370,3
6585;1110,1
6586;1169,7
6587;1782,6
6588;1814,7
6589;1137,6
6590;1169,7
6591;1779,8
6592;1809,8
6593;1132,6
6594;1207,3
6595;1177,3
6596;1207,3
6597;1177,3
6598;1209,5
6599;1179,5
6600;1210,1
6601;408,9
6602;438,9
6603;411,2
6604;438,9
6605;411,2
6606;438,9
6607;336,2
6608;366,2
6609;338
6610;368,6
6611;348
6612;382
6613;342
6614;372
6615;350,3
6616;380,3
6617;342
6618;447
6619;418,8
6620;448,8
6621;418,8
6622;467,1
6623;418,8
6624;448,8
6625;437,1
6626;467,1
6627;418,8
6628;448,8
6629;418,8
6630;448,1
6631;343,1
6632;373,1
6633;343,1
6634;377,2
6635;375,6
6636;408,3
6637;376,1
6638;407,9
6639;389,6
6640;419,6
6641;377,9
6642;481,1
6643;449,4
6644;476,7
6645;442,3
6646;449,9
6647;419,9
6648;445,8
6649;414
6650;444
6651;412,3
6652;444,7
6653;414,7
6654;444,7
6655;339,7
6656;372
6657;1138,4
6658;1198,1
6659;1826,8
6660;1859,9
6661;1187
6662;1230,9
6663;1840,6
6664;1862
6665;1187
6666;1256,1
6667;1218,7
6668;1245,6
6669;1210,3
6670;1243,4
6671;1189,4
6672;1217,2
6673;418,8
6674;444,7
6675;418,8
6676;447
6677;417
6678;448,8
6679;364,8
6680;403,6
6681;1156,4
6682;1223,1
6683;1850,6
6684;1891,6
6685;1213,6
6686;1261,1
6687;1893,9
6688;1918,4
6689;1228,2
6690;1295,9
6691;1250,3
6692;1280,3
6693;1244,4
6694;1266,4
6695;1233,3
6696;1264,3
6697;452,3
6698;477,9
6699;450,6
6700;476,2
6701;443,5
6702;473,5
6703;373,8
6704;408,2
6705;1154
6706;1227,9
6707;1848
6708;1890
6709;1233
6710;1267,9
6711;1894,8
6712;1912,9
6713;1217,4
6714;1284,2
6715;1249,3
6716;1273,5
6717;1244,4
6718;1263,3
6719;1231,2
6720;1255,9
6721;450,6
6722;477,9
6723;450,6
6724;483,2
6725;447,9
6726;476,2
6727;376,5
6728;414,4
6729;1164,6
6730;1226,9
6731;1859
6732;1889
6733;1206,7
6734;1236,7
6735;1854,5
6736;1873,5
6737;1193
6738;1265,2
6739;1236,2
6740;1266,2
6741;1234,1
6742;1261,9
6743;1231,9
6744;1258,8
6745;457,8
6746;488,8
6747;458,8
6748;488,8
6749;458,8
6750;488,8
6751;383,8
6752;419,9
6753;1172,3
6754;1267,8
6755;1894,1
6756;1924,1
6757;1265,1
6758;1310,7
6759;1923,5
6760;1948
6761;1233,9
6762;1280,2
6763;1250,2
6764;1275,3
6765;1244,4
6766;1272,4
6767;1234,3
6768;1259
6769;451,3
6770;472,3
6771;422,2
6772;449,2
6773;415,1
6774;440,4
6775;337,8
6776;374,2
6777;350
6778;381,8
6779;384,2
6780;417,7
6781;377,7
6782;412,1
6783;392,1
6784;422,1
6785;377,7
6786;478,4
6787;445,8
6788;472,3
6789;438,9
6790;448,1
6791;418,1
6792;440
6793;412,3
6794;442,3
6795;408,2
6796;440
6797;408,2
6798;435,9
6799;335,6
6800;373,8
6801;368,3
6802;407,1
6803;394,9
6804;431,7
6805;399,2
6806;432,3
6807;413,8
6808;440,4
6809;395,2
6810;488,2
6811;454,8
6812;480,4
6813;450,4
6814;474,2
6815;444,2
6816;474,2
6817;435,4
6818;467,1
6819;413
6820;443
6821;413
6822;443
6823;358,7
6824;400,2
6825;1162,6
6826;1247,4
6827;1881,9
6828;1934,8
6829;1252,6
6830;1276,7
6831;1889,3
6832;1909,3
6833;1224,2
6834;1285,2
6835;1245,4
6836;1269,6
6837;1234,3
6838;1262,1
6839;1220,6
6840;1256,9
6841;454,2
6842;485,2
6843;454,2
6844;485,2
6845;459,6
6846;489,6
6847;387,3
6848;419
6849;1179,1
6850;1257,1
6851;1869,3
6852;1899,3
6853;1210,5
6854;1256,2
6855;1880,3
6856;1904,8
6857;1220,3
6858;1292,9
6859;1267,8
6860;1296,9
6861;1239,6
6862;1267,4
6863;1234,3
6864;1264,3
6865;456,7
6866;485
6867;452,3
6868;476,9
6869;445,2
6870;472,5
6871;370,2
6872;402,9
6873;1152,1
6874;1218
6875;1847,1
6876;1888,1
6877;1215,5
6878;1229,9
6879;1846,1
6880;1869,7
6881;1188,2
6882;1261,4
6883;1229,3
6884;1257,1
6885;1224
6886;1254
6887;1218,7
6888;1243,4
6889;440,6
6890;450,5
6891;418,1
6892;446,4
6893;412,3
6894;440
6895;337,3
6896;375,5
6897;1123
6898;1182,7
6899;1821,7
6900;1853,9
6901;1186,3
6902;1214,1
6903;1828,2
6904;1858,2
6905;1180,1
6906;1253,3
6907;1202,3
6908;1230,2
6909;1198
6910;1220,9
6911;1188,1
6912;1215,9
6913;418,1
6914;448,1
6915;414
6916;444
6917;414,7
6918;447
6919;343,1
6920;395,6
6921;1141,8
6922;1206,7
6923;1827
6924;1861,3
6925;1180,1
6926;1215,3
6927;1827,2
6928;1855,1
6929;1159,1
6930;1234,5
6931;1199,5
6932;1225,2
6933;1190,3
6934;1215,3
6935;1183,1
6936;1208,2
6937;407
6938;437
6939;407
6940;434,6
6941;402,9
6942;432,9
6943;327,9
6944;364,3
6945;339,9
6946;371,7
6947;353,4
6948;387,5
6949;341
6950;375,1
6951;348,7
6952;378,7
6953;334,6
6954;412,2
6955;377,1
6956;405,3
6957;371,9
6958;400,2
6959;366,7
6960;395
6961;365
6962;395
6963;365
6964;395
6965;365
6966;395
6967;290
6968;321,7
6969;296,9
6970;330,3
6971;313,8
6972;347,2
6973;303,8
6974;335,5
6975;317,2
6976;343,8
6977;302,1
6978;403,6
6979;370,2
6980;396,7
6981;365
6982;395
6983;365
6984;395
6985;365
6986;395
6987;365
6988;395
6989;365
6990;395
6991;290
6992;321,7
6993;1067,2
6994;1127,7
6995;1743,7
6996;1804,7
6997;1129,7
6998;1166,8
6999;1781,8
7000;1811,8
7001;1131,8
7002;1207,2
7003;1177,8
7004;1202,8
7005;1171,8
7006;1202,4
7007;1172,4
7008;1200,8
7009;401,6
7010;431,6
7011;401,6
7012;432,2
7013;402,2
7014;432,2
7015;328,9
7016;365,4
7017;1111,8
7018;1176,4
7019;1804,1
7020;1860,3
7021;1211,7
7022;1241,7
7023;1871,6
7024;1901,6
7025;1206,8
7026;1274,5
7027;1233,8
7028;1261,6
7029;1228,5
7030;1254,2
7031;1218,9
7032;1246,8
7033;423,9
7034;452,2
7035;418,1
7036;441,7
7037;416,4
7038;444
7039;343,8
7040;400
7041;1149
7042;1224,1
7043;1857,1
7044;1910
7045;1241,8
7046;1270,9
7047;1892,9
7048;1900
7049;1211,6
7050;1279,3
7051;1244,4
7052;1267,4
7053;1229
7054;1261,2
7055;1216,6
7056;1251,8
7057;444,2
7058;467,1
7059;439,8
7060;465,4
7061;415,3
7062;447
7063;342
7064;399,2
7065;1150,9
7066;1220,1
7067;1859
7068;1906,4
7069;1242,8
7070;1277,7
7071;1888,4
7072;1918,4
7073;1237,9
7074;1310,5
7075;1269,8
7076;1299,8
7077;1259,1
7078;1279,3
7079;1244,4
7080;1268,6
7081;454,8
7082;479,4
7083;425,7
7084;451,6
7085;418,6
7086;446,9
7087;341,9
7088;375,9
7089;1121,1
7090;1182,9
7091;1797,9
7092;1827,2
7093;1157,2
7094;1187,2
7095;1802,2
7096;1829,4
7097;1147,9
7098;1215,5
7099;1183,4
7100;1208,4
7101;1175,6
7102;1175,2
7103;1144,2
7104;1172,2
7105;368,4
7106;396,7
7107;365
7108;395
7109;365
7110;395
7111;291,7
7112;326,9
7113;326,6
7114;367,8
7115;350,1
7116;381,9
7117;344,2
7118;377,2
7119;375,6
7120;405,6
7121;363,9
7122;470,6
7123;440,6
7124;470,6
7125;441,5
7126;471,5
7127;444,2
7128;474,2
7129;445,2
7130;475,2
7131;447,9
7132;475,2
7133;447,9
7134;476,2
7135;371,2
7136;402,1
7137;367,7
7138;403,1
7139;391,9
7140;423,6
7141;393,8
7142;437,1
7143;411,4
7144;441,4
7145;384,2
7146;478,4
7147;427,4
7148;452,7
7149;417,9
7150;443,8
7151;411,5
7152;438
7153;408
7154;433,9
7155;403,9
7156;427,5
7157;402,2
7158;429,9
7159;327,2
7160;359,6
7161;1107,5
7162;1170
7163;1789,3
7164;1821,4
7165;1151,4
7166;1188,5
7167;1802,8
7168;1827,9
7169;1143
7170;1226,7
7171;1186,2
7172;1210,6
7173;1172,4
7174;1204,1
7175;1174,1
7176;1198,8
7177;370,2
7178;398,4
7179;365
7180;396,7
7181;365
7182;396,7
7183;291,7
7184;357,2
7185;1105,4
7186;1170,6
7187;1795,5
7188;1844,3
7189;1152,7
7190;1182,7
7191;1797,7
7192;1825,5
7193;1147,7
7194;1225,8
7195;1193,7
7196;1223,7
7197;1191,5
7198;1219,4
7199;1191,5
7200;1238,2
7201;438,9
7202;468,9
7203;438,9
7204;472,5
7205;442,5
7206;473,5
7207;370,2
7208;403,8
7209;1152,8
7210;1212,5
7211;1828,4
7212;1859,4
7213;1185,4
7214;1218,5
7215;1836,6
7216;1872,8
7217;1195,7
7218;1281,2
7219;1257
7220;1292,8
7221;1262,8
7222;1292,8
7223;1272,6
7224;1302,6
7225;485,7
7226;515,7
7227;476,7
7228;495,9
7229;465,9
7230;494,2
7231;389,2
7232;421,9
7233;1180,1
7234;1257,1
7235;1890,3
7236;1891,6
7237;1213,6
7238;1244,6
7239;1850,6
7240;1884,2
7241;1167,7
7242;1240,9
7243;1210,9
7244;1236
7245;1203,8
7246;1231,7
7247;1196,7
7248;1223,9
7249;419,7
7250;447,3
7251;413,2
7252;439,1
7253;409,1
7254;435
7255;330
7256;364,8
7257;1116,8
7258;1181,4
7259;1802
7260;1834,1
7261;1159,1
7262;1186,3
7263;1802,8
7264;1825,1
7265;1145,1
7266;1218,3
7267;1185,5
7268;1213,4
7269;1180,6
7270;1208,4
7271;1173,5
7272;1201,8
7273;371,9
7274;398,4
7275;368,4
7276;398,4
7277;366,7
7278;398,4
7279;295,2
7280;355,9
7281;328,3
7282;362,4
7283;345,8
7284;380,6
7285;340,6
7286;377
7287;352,9
7288;381,9
7289;340,8
7290;448,1
7291;415,8
7292;445,8
7293;411
7294;443,4
7295;411,7
7296;444
7297;411
7298;445,8
7299;415,8
7300;446,4
7301;418,8
7302;467,1
7303;362,1
7304;397,5
7305;371,9
7306;404,6
7307;384,6
7308;420,7
7309;383,4
7310;417,8
7311;402,2
7312;427,8
7313;385,1
7314;482,3
7315;451,5
7316;483,2
7317;451,5
7318;478,8
7319;447,1
7320;476,2
7321;443,5
7322;472,5
7323;417
7324;463,7
7325;415,3
7326;463,7
7327;360,4
7328;398,3
7329;1144,9
7330;1207,7
7331;1827
7332;1857
7333;1185,1
7334;1212,9
7335;1833,2
7336;1860,1
7337;1182,9
7338;1257,3
7339;1225,2
7340;1247,8
7341;1214,6
7342;1221,5
7343;1189,4
7344;1219,4
7345;414,7
7346;440
7347;405,9
7348;435,9
7349;408,2
7350;431,8
7351;326,8
7352;373,8
7353;1141,6
7354;1209,6
7355;1850,6
7356;1892,6
7357;1231,1
7358;1260,2
7359;1891,9
7360;1910
7361;1203,8
7362;1281,3
7363;1257,2
7364;1263,6
7365;1226,1
7366;1259,3
7367;1221,8
7368;1250,9
7369;443,3
7370;471,5
7371;416,4
7372;447
7373;418,8
7374;467,1
7375;337,3
7376;397,5
7377;1153,1
7378;1220,1
7379;1852,6
7380;1888,1
7381;1210,6
7382;1240,6
7383;1847,1
7384;1863,9
7385;1186,8
7386;1262,1
7387;1230
7388;1257,8
7389;1224,7
7390;1255,7
7391;1228,8
7392;1256,6
7393;450,8
7394;478,1
7395;443,7
7396;473,7
7397;441
7398;473,7
7399;368,7
7400;405,8
7401;1159,1
7402;1220,6
7403;1835,6
7404;1901,2
7405;1223,2
7406;1253,2
7407;1872,2
7408;1871,9
7409;1194,7
7410;1272,2
7411;1250,2
7412;1287
7413;1251,2
7414;1286
7415;1256
7416;1281,2
7417;473,6
7418;503,6
7419;473,6
7420;503,6
7421;467,8
7422;503,6
7423;398,6
7424;428,6
7425;1191,8
7426;1255,1
7427;1884,1
7428;1913,2
7429;1234,9
7430;1269,8
7431;1895,1
7432;1919,6
7433;1233,9
7434;1306,5
7435;1276,5
7436;1301,7
7437;1277,5
7438;1307,5
7439;1279,5
7440;1302,7
7441;485,2
7442;511,1
7443;478,3
7444;501,1
7445;465
7446;489,2
7447;380,7
7448;413,4
7449;386,9
7450;414,2
7451;393,2
7452;423,2
7453;385,9
7454;410,5
7455;388,8
7456;416,1
7457;372,5
7458;459,1
7459;426,8
7460;456,1
7461;424,4
7462;450,3
7463;417,9
7464;444,9
7465;413,2
7466;440,8
7467;409,1
7468;435,7
7469;405,7
7470;430,9
7471;326,6
7472;362,4
7473;336,5
7474;370,6
7475;354,7
7476;388,1
7477;352,2
7478;382,2
7479;361,6
7480;387,5
7481;345,7
7482;449
7483;416,7
7484;439,1
7485;413,2
7486;440,8
7487;407,4
7488;430,9
7489;371,9
7490;400,2
7491;368,4
7492;395
7493;365
7494;395
7495;290
7496;350,8
7497;1101,9
7498;1166,5
7499;1788,6
7500;1825,7
7501;1150,1
7502;1185
7503;1793,6
7504;1824,2
7505;1147,7
7506;1228
7507;1198
7508;1225,8
7509;1195,8
7510;1223,7
7511;1191,5
7512;1221,5
7513;415,8
7514;447,5
7515;419,9
7516;450,5
7517;420,5
7518;467,1
7519;362,1
7520;400,2
7521;1147,6
7522;1208,2
7523;1823,2
7524;1853,2
7525;1172,9
7526;1202,9
7527;1817,9
7528;1844,8
7529;1171,9
7530;1244,2
7531;1216,3
7532;1241,1
7533;1210,1
7534;1241,1
7535;1204,8
7536;1235,8
7537;432
7538;462
7539;432
7540;463,7
7541;433,7
7542;462
7543;358,7
7544;388,7
7545;1128,9
7546;1191,6
7547;1808,8
7548;1841,9
7549;1164,7
7550;1200
7551;1825,6
7552;1855,6
7553;1178,4
7554;1249,7
7555;1217,5
7556;1239,1
7557;1214,4
7558;1241,3
7559;1211,3
7560;1238,2
7561;438,1
7562;468,1
7563;439,1
7564;469,1
7565;436,4
7566;468,1
7567;364,1
7568;396,7
7569;1138,2
7570;1201
7571;1816
7572;1849,1
7573;1171,9
7574;1201,9
7575;1816,9
7576;1852,2
7577;1177,2
7578;1257,8
7579;1224,7
7580;1252,6
7581;1224,7
7582;1251,6
7583;1216,6
7584;1225,2
7585;421,6
7586;450,9
7587;420,9
7588;453,3
7589;422,7
7590;450,9
7591;345,9
7592;377
7593;1123,9
7594;1180,7
7595;1797,9
7596;1830
7597;1150,1
7598;1180,1
7599;1789,5
7600;1814,6
7601;1136,8
7602;1212,1
7603;1179,3
7604;1209,9
7605;1151,6
7606;1179,4
7607;1147,2
7608;1176,2
7609;375,3
7610;403,6
7611;371,9
7612;401,9
7613;371,9
7614;403,6
7615;298,6
7616;332,1
7617;303,8
7618;335,5
7619;317,2
7620;374,6
7621;334,6
7622;364,6
7623;317,2
7624;345,5
7625;303,8
7626;405,3
7627;373,6
7628;401,9
7629;370,2
7630;398,4
7631;366,7
7632;396,7
7633;365
7634;395
7635;365
7636;395
7637;365
7638;395
7639;290
7640;320
7641;296,9
7642;357,7
7643;343,5
7644;382,3
7645;350,5
7646;382,2
7647;364,6
7648;393,9
7649;350,5
7650;453,1
7651;417,3
7652;439,8
7653;411,5
7654;439,8
7655;405,7
7656;437,4
7657;409,8
7658;435,7
7659;403,3
7660;430,9
7661;403,3
7662;429,2
7663;330,7
7664;369,5
7665;1116,8
7666;1187
7667;1825,1
7668;1872,3
7669;1200,9
7670;1235,8
7671;1858,7
7672;1876,8
7673;1194,1
7674;1261,9
7675;1227,6
7676;1253,3
7677;1188,1
7678;1215,9
7679;1190,3
7680;1210,6
7681;406,8
7682;405,3
7683;378,8
7684;405,3
7685;370,2
7686;395
7687;290
7688;321,7
7689;1068,2
7690;1127,7
7691;1770,3
7692;1805,9
7693;1133,1
7694;1165,9
7695;1778,7
7696;1806,6
7697;1128,8
7698;1206,3
7699;1174,1
7700;1204,1
7701;1174,1
7702;1203,1
7703;1174,8
7704;1204,8
7705;398,1
7706;398,4
7707;407
7708;436,3
7709;407
7710;429,9
7711;323,1
7712;362
7713;1115,9
7714;1195
7715;1812,1
7716;1843,1
7717;1168,1
7718;1198,1
7719;1816,2
7720;1846,2
7721;1171,2
7722;1249,7
7723;1219,7
7724;1249,7
7725;1220,6
7726;1251,6
7727;1221,6
7728;1251,6
7729;448,8
7730;481,5
7731;451,5
7732;482,5
7733;452,5
7734;482,5
7735;380,2
7736;411,9
7737;1155,9
7738;1213,4
7739;1829,4
7740;1859,4
7741;1184,4
7742;1215,4
7743;1835,6
7744;1862,5
7745;1185,4
7746;1266
7747;1239,1
7748;1266
7749;1239,1
7750;1270
7751;1240
7752;1272,2
7753;466,9
7754;491,5
7755;457,8
7756;478,8
7757;444,2
7758;470,6
7759;344,9
7760;374,9
7761;1114,6
7762;1177,1
7763;1792,9
7764;1822,3
7765;1151
7766;1181
7767;1793,2
7768;1818,2
7769;1138,3
7770;1185,9
7771;1153,7
7772;1181,6
7773;1149,4
7774;1177,2
7775;1145,2
7776;1172,2
7777;371,9
7778;395
7779;368,4
7780;398,4
7781;366,7
7782;396,7
7783;290
7784;321,7
7785;298,6
7786;332,1
7787;341,1
7788;345,5
7789;332,8
7790;365,2
7791;343,5
7792;372,4
7793;333,7
7794;436,3
7795;408,7
7796;438,7
7797;404,6
7798;434,6
7799;409,3
7800;444
7801;437,1
7802;470,8
7803;438,1
7804;463,7
7805;413
7806;443
7807;336,2
7808;369,7
7809;336
7810;366,5
7811;343,5
7812;372,8
7813;332,8
7814;362,8
7815;342,8
7816;372,8
7817;332,8
7818;410,5
7819;380,5
7820;408,8
7821;377,1
7822;403,6
7823;371,9
7824;398,4
7825;366,7
7826;395
7827;365
7828;395
7829;365
7830;395
7831;290
7832;320
7833;1066,6
7834;1121,8
7835;1738,8
7836;1770,7
7837;1095,7
7838;1124,7
7839;1740,7
7840;1767,8
7841;1093
7842;1172,8
7843;1142,8
7844;1174
7845;1145,2
7846;1175,2
7847;1146,3
7848;1177,5
7849;365
7850;395
7851;365
7852;395
7853;365
7854;395
7855;290
7856;320
7857;1069
7858;1124,1
7859;1737,8
7860;1770,7
7861;1098,7
7862;1129,7
7863;1744,7
7864;1773,7
7865;1096,7
7866;1174,2
7867;1144,2
7868;1174,2
7869;1143,2
7870;1172,2
7871;1140,3
7872;1170,3
7873;365
7874;395
7875;365
7876;395
7877;365
7878;395
7879;290
7880;320
7881;1064,3
7882;1126,7
7883;1743,7
7884;1804,7
7885;1104,1
7886;1161,8
7887;1774,7
7888;1802,5
7889;1127,5
7890;1175,2
7891;1145,2
7892;1173,2
7893;1143,2
7894;1173,2
7895;1142,2
7896;1171,6
7897;365
7898;395
7899;365
7900;395
7901;365
7902;395
7903;290
7904;320
7905;1092,8
7906;1157,3
7907;1785,6
7908;1840
7909;1174,3
7910;1207,4
7911;1822,4
7912;1850,3
7913;1170
7914;1242,2
7915;1203,9
7916;1237
7917;1207
7918;1234,8
7919;1182,9
7920;1208
7921;404,8
7922;439,5
7923;402,4
7924;432,4
7925;401,8
7926;427,7
7927;326,8
7928;357,4
7929;1098
7930;1157,1
7931;1817,2
7932;1852,4
7933;1188
7934;1224,1
7935;1839,7
7936;1862
7937;1181,8
7938;1256,1
7939;1220,9
7940;1242,5
7941;1212,5
7942;1240,3
7943;1210,3
7944;1238,2
7945;437,1
7946;467,1
7947;418,8
7948;448,8
7949;417
7950;447
7951;342
7952;372
7953;369,2
7954;406,3
7955;388
7956;422,5
7957;383,4
7958;409
7959;381,2
7960;406,7
7961;358,7
7962;441,2
7963;408,9
7964;436,5
7965;403,5
7966;431,1
7967;400,5
7968;428,1
7969;396,4
7970;425,8
7971;395,8
7972;396,7
7973;366,7
7974;395
7975;290
7976;320
7977;290
7978;320
7979;300
7980;338,6
7981;302,1
7982;335,5
7983;317,2
7984;342,1
7985;293,4
7986;398,4
7987;366,7
7988;395
7989;365
7990;395
7991;365
7992;395
7993;365
7994;395
7995;365
7996;395
7997;365
7998;395
7999;290
8000;320
8001;1069
8002;1123
8003;1737,8
8004;1769,7
8005;1094,7
8006;1153,3
8007;1768,9
8008;1769,7
8009;1121,3
8010;1197,8
8011;1167,8
8012;1197,8
8013;1169,5
8014;1200,5
8015;1169,5
8016;1201,1
8017;396,4
8018;427,1
8019;396,4
8020;427,1
8021;397,7
8022;436,5
8023;407,1
8024;363,9
8025;1102,3
8026;1159,8
8027;1780,4
8028;1831,4
8029;1156,4
8030;1186,4
8031;1801,4
8032;1804,8
8033;1129,8
8034;1212,3
8035;1177,3
8036;1207,3
8037;1176,3
8038;1207,3
8039;1178
8040;1206,3
8041;404,8
8042;434,8
8043;404,8
8044;432,4
8045;404,8
8046;434,8
8047;404,8
8048;362,1
8049;1101,3
8050;1160,5
8051;1774,8
8052;1810,4
8053;1154,2
8054;1187,3
8055;1805,4
8056;1838,6
8057;1163,6
8058;1245,1
8059;1215,1
8060;1244,2
8061;1215,1
8062;1245,1
8063;1213,2
8064;1240,1
8065;437,1
8066;446,4
8067;414
8068;441,7
8069;408,7
8070;436,3
8071;403,9
8072;358,9
8073;1099,8
8074;1160,1
8075;1774,4
8076;1806,6
8077;1130,9
8078;1158,1
8079;1775,3
8080;1803,1
8081;1126
8082;1200,8
8083;1170,8
8084;1200,8
8085;1169,8
8086;1199,8
8087;1169,8
8088;1174,2
8089;373,6
8090;401,9
8091;370,2
8092;395
8093;366,7
8094;398,4
8095;371,9
8096;328,6
8097;1096,8
8098;1158,1
8099;1775,9
8100;1808,1
8101;1135,9
8102;1165,9
8103;1780,9
8104;1808,1
8105;1130,9
8106;1205,6
8107;1172,8
8108;1201,8
8109;1145,2
8110;1173,2
8111;1142,2
8112;1171,3
8113;365
8114;395
8115;365
8116;395
8117;365
8118;395
8119;365
